"source","text","created_at","retweet_count","favorite_count","is_retweet","id_str","sentiment"
"Twitter for iPhone","Stock Market hit all time high on Friday. Congratulations U.S.A.!","Sat Aug 25 23:45:48 +0000 2018",27433,136241,false,"1033500723709992960","{""neg"":0,""neu"":0.682,""pos"":0.318,""compound"":0.636}"
"Twitter for iPhone","Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government, and all working closely together....A big Trade Agreement with Mexico could be happening soon!","Sat Aug 25 13:22:28 +0000 2018",21776,98810,false,"1033343857675644928","{""neg"":0,""neu"":0.832,""pos"":0.168,""compound"":0.7707}"
"Twitter for iPhone","“The FBI looked at less than 1%” of Crooked’s Emails!","Sat Aug 25 13:14:15 +0000 2018",29170,102432,false,"1033341788491317255","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","“The FBI only looked at 3000 of 675,000 Crooked Hillary Clinton Emails.” They purposely didn’t look at the disasters. This news is just out. @FoxNews","Sat Aug 25 13:11:28 +0000 2018",34112,109621,false,"1033341088579440640","{""neg"":0.13,""neu"":0.87,""pos"":0,""compound"":-0.5574}"
"Twitter for iPhone","Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails, many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved!","Sat Aug 25 13:05:42 +0000 2018",42225,153146,false,"1033339636343549952","{""neg"":0.14,""neu"":0.819,""pos"":0.041,""compound"":-0.7616}"
"Twitter for iPhone",".@LindseyGrahamSC  “Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet, these are not lifetime appointments. You serve at the pleasure of the President.”","Sat Aug 25 12:46:18 +0000 2018",18492,76615,false,"1033334753003536384","{""neg"":0,""neu"":0.811,""pos"":0.189,""compound"":0.7906}"
"Twitter for iPhone","Jeff Sessions said he wouldn’t allow politics to influence him only because he doesn’t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion!","Sat Aug 25 12:36:33 +0000 2018",24589,94426,false,"1033332301579661312","{""neg"":0.119,""neu"":0.842,""pos"":0.039,""compound"":-0.5983}"
"Twitter for iPhone","Michaels Cohen’s attorney clarified the record, saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media!","Sat Aug 25 12:16:53 +0000 2018",21846,81202,false,"1033327353227882496","{""neg"":0.077,""neu"":0.923,""pos"":0,""compound"":-0.5696}"
"Twitter for iPhone","Happy birthday Vince, you are truly one of the greats! https://t.co/b8zV5MfojY","Sat Aug 25 03:35:21 +0000 2018",13226,66515,false,"1033196105159372800","{""neg"":0,""neu"":0.566,""pos"":0.434,""compound"":0.784}"
"Twitter for iPhone","Great #StateDinner2018 in Ohio tonight! Together, we are MAKING AMERICA GREAT AGAIN! https://t.co/ALU1PHEsvh","Sat Aug 25 02:13:13 +0000 2018",12715,52632,false,"1033175432651321345","{""neg"":0,""neu"":0.536,""pos"":0.464,""compound"":0.8889}"
"Twitter for iPhone","Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices, something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst","Sat Aug 25 00:40:21 +0000 2018",17775,71532,false,"1033152062203342850","{""neg"":0.056,""neu"":0.741,""pos"":0.204,""compound"":0.75}"
"Twitter for iPhone","Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia!","Sat Aug 25 00:27:13 +0000 2018",14687,79105,false,"1033148759084093440","{""neg"":0.076,""neu"":0.486,""pos"":0.437,""compound"":0.8858}"
"Twitter for iPhone","I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane. The Federal Government is fully committed to helping the people of Hawaii. https://t.co/P35yAAovIk","Sat Aug 25 00:20:53 +0000 2018",10447,52411,false,"1033147164812300288","{""neg"":0,""neu"":0.822,""pos"":0.178,""compound"":0.762}"
"Twitter for iPhone","Thank you. I love you Ohio! https://t.co/RQ9Gj0SETz","Fri Aug 24 23:26:02 +0000 2018",13398,60975,false,"1033133359185055745","{""neg"":0,""neu"":0.364,""pos"":0.636,""compound"":0.7901}"
"Twitter for iPhone","...Secretary Pompeo looks forward to going to North Korea in the near future, most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon!","Fri Aug 24 17:36:02 +0000 2018",12921,58123,false,"1033045280143355904","{""neg"":0,""neu"":0.795,""pos"":0.205,""compound"":0.8516}"
"Twitter for iPhone","...Additionally, because of our much tougher Trading stance with China, I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)...","Fri Aug 24 17:36:01 +0000 2018",11567,53892,false,"1033045274866999297","{""neg"":0,""neu"":0.888,""pos"":0.112,""compound"":0.4404}"
"Twitter for iPhone","I have asked Secretary of State Mike Pompeo not to go to North Korea, at this time, because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula...","Fri Aug 24 17:36:00 +0000 2018",18026,79130,false,"1033045273361178624","{""neg"":0.064,""neu"":0.851,""pos"":0.085,""compound"":0.1945}"
"Twitter for iPhone","https://t.co/0a25gApyJ6","Fri Aug 24 16:10:25 +0000 2018",16084,62714,false,"1033023735517863936","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","Social Media Giants are silencing millions of people. Can’t do this even if it means we must continue to hear Fake News like CNN, whose ratings have suffered gravely. People have to figure out what is real, and what is not, without censorship!","Fri Aug 24 11:34:13 +0000 2018",53238,184509,false,"1032954224529817600","{""neg"":0.207,""neu"":0.744,""pos"":0.049,""compound"":-0.7959}"
"Twitter for iPhone","Ex-NSA contractor to spend 63 months in jail over “classified” information. Gee, this is “small potatoes” compared to what Hillary Clinton did! So unfair Jeff, Double Standard.","Fri Aug 24 11:10:13 +0000 2018",30149,106290,false,"1032948187416416256","{""neg"":0.124,""neu"":0.876,""pos"":0,""compound"":-0.5697}"
"Twitter for iPhone","....FISA abuse, Christopher Steele &amp; his phony and corrupt Dossier, the Clinton Foundation, illegal surveillance of Trump Campaign, Russian collusion by Dems - and so much more. Open up the papers &amp; documents without redaction? Come on Jeff, you can do it, the country is waiting!","Fri Aug 24 10:28:37 +0000 2018",29763,104356,false,"1032937718219714560","{""neg"":0.158,""neu"":0.842,""pos"":0,""compound"":-0.8439}"
"Twitter for iPhone","“Department of Justice will not be improperly influenced by political considerations.” Jeff, this is GREAT, what everyone wants, so look into all of the corruption on the “other side” including deleted Emails, Comey lies &amp; leaks, Mueller conflicts, McCabe, Strzok, Page, Ohr......","Fri Aug 24 10:17:34 +0000 2018",32809,110873,false,"1032934937962442754","{""neg"":0.105,""neu"":0.736,""pos"":0.159,""compound"":0.5904}"
"Twitter for iPhone","Our Economy is setting records on virtually every front - Probably the best our country has ever done. Tremendous value created since the Election. The World is respecting us again! Companies are moving back to the U.S.A.","Fri Aug 24 10:04:45 +0000 2018",20610,84614,false,"1032931711439589376","{""neg"":0,""neu"":0.726,""pos"":0.274,""compound"":0.902}"
"Twitter for iPhone","Target CEO raves about the Economy. “This is the best consumer environment I’ve seen in my career.” A big statement from a top executive. But virtually everybody is saying this, &amp; when our Trade Deals are made, &amp; cost cutting done, you haven’t seen anything yet!  @DRUDGE_REPORT","Fri Aug 24 09:57:15 +0000 2018",17385,69966,false,"1032929824900370432","{""neg"":0.03,""neu"":0.844,""pos"":0.126,""compound"":0.6996}"
"Twitter for iPhone","...And according to Polls, would do even better today! https://t.co/NAzQOIFW6o","Fri Aug 24 04:21:37 +0000 2018",16610,71503,false,"1032845356801974272","{""neg"":0,""neu"":0.738,""pos"":0.262,""compound"":0.4926}"
"Twitter for iPhone","RT @DanScavino: “2020 odds: @realDonaldTrump favored more than every other challenger combined” via @SecretsBedard @dcexaminer https://t.co…","Fri Aug 24 04:09:55 +0000 2018",13439,0,true,"1032842415126839297","{""neg"":0,""neu"":0.765,""pos"":0.235,""compound"":0.5106}"
"Twitter for iPhone","...Cindy has voted for our Agenda in the Senate 100% of the time and has my complete and total Endorsement. We need Cindy to win in Mississippi!","Thu Aug 23 21:10:31 +0000 2018",12965,55165,false,"1032736867391811584","{""neg"":0,""neu"":0.796,""pos"":0.204,""compound"":0.75}"
"Twitter for iPhone",".@cindyhydesmith has helped me put America First! She’s strong on the Wall, is helping me create Jobs, loves our Vets and fights for our conservative judges...","Thu Aug 23 21:10:30 +0000 2018",14777,64826,false,"1032736865655377926","{""neg"":0.077,""neu"":0.595,""pos"":0.328,""compound"":0.8356}"
"Twitter for iPhone","I have authorized an emergency disaster declaration to provide Hawaii the necessary support ahead of #HurricaneLane. Our teams are closely coordinating with the state and local authorities. You are in our thoughts! https://t.co/lrhwbdUavj","Thu Aug 23 19:21:04 +0000 2018",14326,63582,false,"1032709326643843072","{""neg"":0.181,""neu"":0.75,""pos"":0.07,""compound"":-0.6476}"
"Twitter for iPhone","It was my great honor to host the Foreign Investment Risk Review Modernization Act Roundtable today at the @WhiteHouse! https://t.co/TjtI7ddtZM","Thu Aug 23 18:08:19 +0000 2018",11050,52112,false,"1032691017621929985","{""neg"":0.079,""neu"":0.637,""pos"":0.284,""compound"":0.7574}"
"Twitter for iPhone","https://t.co/6ZG0P6FRs5","Thu Aug 23 16:02:32 +0000 2018",10384,44881,false,"1032659364249784320","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","https://t.co/6v90Th0zl1","Thu Aug 23 15:39:43 +0000 2018",11106,46350,false,"1032653618539888640","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","https://t.co/3PAVDdfJJr","Thu Aug 23 13:44:47 +0000 2018",14136,58606,false,"1032624697651941377","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","NO COLLUSION - RIGGED WITCH HUNT!","Thu Aug 23 05:10:08 +0000 2018",26819,118926,false,"1032495180530835456","{""neg"":0.789,""neu"":0.211,""pos"":0,""compound"":-0.7574}"
"Twitter for iPhone","I have asked Secretary of State @SecPompeo to closely study the South Africa land and farm seizures and expropriations and the large scale killing of farmers. “South African Government is now seizing land from white farmers.” @TuckerCarlson @FoxNews","Thu Aug 23 02:28:45 +0000 2018",46230,135408,false,"1032454567152246785","{""neg"":0.109,""neu"":0.891,""pos"":0,""compound"":-0.6597}"
"Twitter for iPhone","I have asked Secretary of State @MikePompeo4USA to closely study the South Africa land and farm seizures and expropriations and the large scale killing of farmers. “South African Government is now seizing land from white farmers.” @TuckerCarlson  @FoxNews","Thu Aug 23 02:18:54 +0000 2018",2761,7328,false,"1032452086166904832","{""neg"":0.109,""neu"":0.891,""pos"":0,""compound"":-0.6597}"
"Twitter for iPhone","The only thing that I have done wrong is to win an election that was expected to be won by Crooked Hillary Clinton and the Democrats. The problem is, they forgot to campaign in numerous states!","Thu Aug 23 00:56:35 +0000 2018",37998,154625,false,"1032431371728445441","{""neg"":0.13,""neu"":0.695,""pos"":0.175,""compound"":0.4574}"
"Twitter for iPhone","I will be interviewed on @foxandfriends by @ainsleyearhardt tomorrow from 6:00 A.M. to 9:00 A.M.  Enjoy!","Thu Aug 23 00:51:38 +0000 2018",10940,52877,false,"1032430124686344192","{""neg"":0,""neu"":0.8,""pos"":0.2,""compound"":0.5411}"
"Twitter for iPhone","RT @Scavino45: Today, President Trump welcomed the family of @usairforce Tech. Sgt. John A. Chapman, Medal of Honor recipient, to the Oval…","Thu Aug 23 00:46:53 +0000 2018",10957,0,true,"1032428929980739585","{""neg"":0,""neu"":0.686,""pos"":0.314,""compound"":0.8271}"
"Twitter for iPhone","https://t.co/15ibBbf34U","Wed Aug 22 23:01:24 +0000 2018",13452,54719,false,"1032402386948644864","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","https://t.co/wYCNmkkaNR","Wed Aug 22 22:24:57 +0000 2018",16939,61761,false,"1032393212126613504","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","Longest bull run in the history of the stock market, congratulations America!","Wed Aug 22 20:07:29 +0000 2018",24089,106169,false,"1032358618576900096","{""neg"":0,""neu"":0.724,""pos"":0.276,""compound"":0.636}"
"Twitter for iPhone","https://t.co/mJtO0AFLus","Wed Aug 22 20:05:05 +0000 2018",8832,36215,false,"1032358013175296000","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Media Studio","https://t.co/OGqKufBeHn","Wed Aug 22 16:13:34 +0000 2018",15446,62175,false,"1032299750362689536","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","Everyone in the path of #HurricaneLane please prepare yourselves, heed the advice of State and local officials, and follow @NWSHonolulu for updates. Be safe! https://t.co/kCwtL8UxNI","Wed Aug 22 15:05:30 +0000 2018",11368,45678,false,"1032282621290704897","{""neg"":0,""neu"":0.807,""pos"":0.193,""compound"":0.6696}"
"Twitter for iPhone","Thank you to Democrat Assemblyman Dov Hikind of New York for your very gracious remarks on @foxandfriends for our deporting a longtime resident Nazi back to Germany! Others worked on this for decades.","Wed Aug 22 13:52:33 +0000 2018",14076,65940,false,"1032264261463101440","{""neg"":0,""neu"":0.818,""pos"":0.182,""compound"":0.7707}"
"Twitter for iPhone","Michael Cohen plead guilty to two counts of campaign finance violations that are not a crime. President Obama had a big campaign finance violation and it was easily settled!","Wed Aug 22 13:37:34 +0000 2018",26893,99494,false,"1032260490439864320","{""neg"":0.262,""neu"":0.596,""pos"":0.142,""compound"":-0.6643}"
"Twitter for iPhone","A large number of counts, ten, could not even be decided in the Paul Manafort case. Witch Hunt!","Wed Aug 22 13:34:16 +0000 2018",13644,63479,false,"1032259660378779648","{""neg"":0.146,""neu"":0.786,""pos"":0.068,""compound"":-0.3595}"
"Twitter for iPhone","I feel very badly for Paul Manafort and his wonderful family. “Justice” took a 12 year old tax case, among other things, applied tremendous pressure on him and, unlike Michael Cohen, he refused to “break” - make up stories in order to get a “deal.” Such respect for a brave man!","Wed Aug 22 13:21:29 +0000 2018",22726,96523,false,"1032256443985084417","{""neg"":0.134,""neu"":0.686,""pos"":0.18,""compound"":0.5717}"
"Twitter for iPhone","If anyone is looking for a good lawyer, I would strongly suggest that you don’t retain the services of Michael Cohen!","Wed Aug 22 12:44:08 +0000 2018",37143,151406,false,"1032247043992023040","{""neg"":0,""neu"":0.763,""pos"":0.237,""compound"":0.6476}"
"Twitter for iPhone","Thank you West Virginia. I love you! https://t.co/K1OQ98wOh4","Wed Aug 22 00:45:19 +0000 2018",17277,80797,false,"1032066147598958592","{""neg"":0,""neu"":0.417,""pos"":0.583,""compound"":0.7901}"
"Twitter for iPhone","MAKING AMERICA GREAT AGAIN! https://t.co/gZqP81bclE","Wed Aug 22 00:38:32 +0000 2018",17543,70794,false,"1032064440332705792","{""neg"":0,""neu"":0.438,""pos"":0.562,""compound"":0.729}"
"Twitter for iPhone","Just landed in West Virginia. Big crowd, looking forward to seeing everyone soon! #MAGA","Tue Aug 21 21:32:31 +0000 2018",13891,77998,false,"1032017630662729728","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","Join me tonight at the Charleston Civic Center in West Virginia at 7:00pmE! Tickets: https://t.co/OX8gGhdmg9","Tue Aug 21 15:22:04 +0000 2018",10666,46190,false,"1031924404027047936","{""neg"":0,""neu"":0.849,""pos"":0.151,""compound"":0.3595}"
"Twitter for iPhone","To the incredible people of the Great State of Wyoming: Go VOTE TODAY for Foster Friess - He will be a fantastic Governor! Strong on Crime, Borders &amp; 2nd Amendment. Loves our Military &amp; our Vets. He has my complete and total Endorsement!","Tue Aug 21 14:56:31 +0000 2018",18613,77563,false,"1031917972099612673","{""neg"":0.062,""neu"":0.624,""pos"":0.314,""compound"":0.9335}"
"Twitter for iPhone","Bill DeBlasio, the high taxing Mayor of NYC, just stole my campaign slogan: PROMISES MADE  PROMISES KEPT! That’s not at all nice. No imagination! @foxandfriends","Tue Aug 21 14:15:18 +0000 2018",19360,79658,false,"1031907600219209728","{""neg"":0.138,""neu"":0.641,""pos"":0.221,""compound"":0.5744}"
"Twitter for iPhone","Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia, against all odds, and having Patrick, a real fighter, by my side, would make things so much easier. See you later. CLEAN COAL!!!!","Tue Aug 21 11:57:19 +0000 2018",17525,74938,false,"1031872877514121216","{""neg"":0,""neu"":0.739,""pos"":0.261,""compound"":0.9339}"
